CD008686	 AF	2521444	 1	 0.004741699491269205	 autotar_ranker
CD011548	 AF	1605411	 8533	 0.0032299903215104557	 autotar_ranker
CD011548	 AF	3669339	 8534	 0.003229842604600182	 autotar_ranker
CD011548	 AF	9888399	 8535	 0.0032296831346086416	 autotar_ranker
CD011548	 AF	1292768	 8536	 0.0032289105255552757	 autotar_ranker
CD011548	 AF	9190647	 8537	 0.0032276020111672815	 autotar_ranker
CD011548	 AF	1742250	 8538	 0.003227409211844832	 autotar_ranker
CD011548	 AF	2184724	 8539	 0.003227194640596824	 autotar_ranker
CD011548	 AF	3094182	 8540	 0.0032261766718270773	 autotar_ranker
CD011548	 AF	4703480	 8541	 0.0032261766718270773	 autotar_ranker
CD011548	 AF	1236257	 8542	 0.0032255566987711075	 autotar_ranker
CD011548	 AF	7477495	 8543	 0.003225343131732914	 autotar_ranker
CD011548	 AF	432817	 8544	 0.0032250667021984946	 autotar_ranker
CD011548	 AF	10068389	 8545	 0.003224978838476239	 autotar_ranker
CD011548	 AF	2025526	 8546	 0.0032247229161566967	 autotar_ranker
CD011548	 AF	11117574	 8547	 0.0032242534824225176	 autotar_ranker
CD011548	 AF	4893317	 8548	 0.0032241292137728406	 autotar_ranker
CD011548	 AF	3108519	 8549	 0.003224044332972815	 autotar_ranker
CD011548	 AF	1539563	 8550	 0.003223635352566247	 autotar_ranker
CD011548	 AF	3388704	 8551	 0.003222878276544721	 autotar_ranker
CD011548	 AF	16816004	 8552	 0.0032222231088590556	 autotar_ranker
CD011548	 AF	1916159	 8553	 0.0032214961699544536	 autotar_ranker
CD011548	 AF	4424354	 8554	 0.0032214865370472456	 autotar_ranker
CD011548	 AF	17465498	 8555	 0.003221289400328444	 autotar_ranker
CD011548	 AF	7872359	 8556	 0.003221095857931981	 autotar_ranker
CD011548	 AF	9013440	 8557	 0.0032207318579008126	 autotar_ranker
CD011548	 AF	17031740	 8558	 0.003220378312851261	 autotar_ranker
CD011548	 AF	5956988	 8559	 0.0032203335130516703	 autotar_ranker
CD011548	 AF	7146796	 8560	 0.003219769102046836	 autotar_ranker
CD011548	 AF	1427566	 8561	 0.0032197360684668827	 autotar_ranker
CD011548	 AF	9333493	 8562	 0.0032193803084599655	 autotar_ranker
CD011548	 AF	11193939	 8563	 0.0032184076984848892	 autotar_ranker
CD011548	 AF	15871069	 8564	 0.003218407569423515	 autotar_ranker
CD011548	 AF	20970584	 8565	 0.003217709258539186	 autotar_ranker
CD011548	 AF	5805481	 8566	 0.0032176930674973074	 autotar_ranker
CD011548	 AF	11005355	 8567	 0.0032171096667326722	 autotar_ranker
CD011548	 AF	11462899	 8568	 0.0032166121256661604	 autotar_ranker
CD011548	 AF	10394875	 8569	 0.0032158777871827025	 autotar_ranker
CD011548	 AF	8781805	 8570	 0.003214827346797988	 autotar_ranker
CD011548	 AF	8139744	 8571	 0.0032146542378902075	 autotar_ranker
CD011548	 AF	18787471	 8572	 0.003214294818231095	 autotar_ranker
CD011548	 AF	15737522	 8573	 0.003214286683050145	 autotar_ranker
CD011548	 AF	6673886	 8574	 0.0032142060425787164	 autotar_ranker
CD011548	 AF	1430452	 8575	 0.0032130819289898755	 autotar_ranker
CD011548	 AF	10052813	 8576	 0.0032129688380500726	 autotar_ranker
CD011548	 AF	6495559	 8577	 0.0032128116078317392	 autotar_ranker
CD011548	 AF	6391845	 8578	 0.0032123800407684653	 autotar_ranker
CD011548	 AF	20187466	 8579	 0.003212139217207751	 autotar_ranker
CD011548	 AF	14094395	 8580	 0.0032121215728421193	 autotar_ranker
CD011548	 AF	6355627	 8581	 0.0032120544164075016	 autotar_ranker
CD011548	 AF	10791226	 8582	 0.003212013057925172	 autotar_ranker
CD011548	 AF	11693317	 8583	 0.0032118040008838416	 autotar_ranker
CD011548	 AF	6976730	 8584	 0.0032113108885529424	 autotar_ranker
CD011548	 AF	15332025	 8585	 0.0032109290711893924	 autotar_ranker
CD011548	 AF	20706739	 8586	 0.0032101438707345478	 autotar_ranker
CD011548	 AF	761742	 8587	 0.0032095990860422437	 autotar_ranker
CD011548	 AF	7673422	 8588	 0.0032094992611404493	 autotar_ranker
CD011548	 AF	2730330	 8589	 0.0032093494268464516	 autotar_ranker
CD011548	 AF	9356868	 8590	 0.0032089432223080527	 autotar_ranker
CD011548	 AF	15202060	 8591	 0.003208678954949891	 autotar_ranker
CD011548	 AF	7837007	 8592	 0.00320857392311121	 autotar_ranker
CD011548	 AF	14004635	 8593	 0.0032073931824792173	 autotar_ranker
CD011548	 AF	8865745	 8594	 0.0032068897858967475	 autotar_ranker
CD011548	 AF	9449938	 8595	 0.0032068261233663947	 autotar_ranker
CD011548	 AF	1889699	 8596	 0.0032068016777801345	 autotar_ranker
CD011548	 AF	12004989	 8597	 0.003206124305766934	 autotar_ranker
CD011548	 AF	3047861	 8598	 0.0032060230923425703	 autotar_ranker
CD011548	 AF	6820174	 8599	 0.003205620813384906	 autotar_ranker
CD011548	 AF	2719404	 8600	 0.003205471708413133	 autotar_ranker
CD011548	 AF	17031120	 8601	 0.003205134824162972	 autotar_ranker
CD011548	 AF	7308720	 8602	 0.0032043706385593367	 autotar_ranker
CD011548	 AF	326711	 8603	 0.0032040631699386656	 autotar_ranker
CD011548	 AF	10741937	 8604	 0.003203984170552279	 autotar_ranker
CD011548	 AF	20976503	 8605	 0.0032032013055666945	 autotar_ranker
CD011548	 AF	18330945	 8606	 0.003202972137617526	 autotar_ranker
CD011548	 AF	19940798	 8607	 0.00320176849654131	 autotar_ranker
CD011548	 AF	19172126	 8608	 0.003201676240559916	 autotar_ranker
CD011548	 AF	8525766	 8609	 0.003201451228313097	 autotar_ranker
CD011548	 AF	2743945	 8610	 0.0032012355021087207	 autotar_ranker
CD011548	 AF	2347686	 8611	 0.00320075874281563	 autotar_ranker
CD011548	 AF	11202282	 8612	 0.0032003846232112883	 autotar_ranker
CD011548	 AF	423074	 8613	 0.003200173579123014	 autotar_ranker
CD011548	 AF	15094703	 8614	 0.00320011579289094	 autotar_ranker
CD011548	 AF	7629819	 8615	 0.0031996237485268034	 autotar_ranker
CD011548	 AF	2210287	 8616	 0.0031995101860866695	 autotar_ranker
CD011548	 AF	12806201	 8617	 0.003199449345766313	 autotar_ranker
CD011548	 AF	9391257	 8618	 0.0031992853826560068	 autotar_ranker
CD011548	 AF	21940369	 8619	 0.0031990601292962045	 autotar_ranker
CD011548	 AF	14228227	 8620	 0.003198143744820228	 autotar_ranker
CD011548	 AF	14105482	 8621	 0.0031980266378371135	 autotar_ranker
CD011548	 AF	15757145	 8622	 0.0031978220039735215	 autotar_ranker
CD011548	 AF	18756345	 8623	 0.0031977043254958716	 autotar_ranker
CD011548	 AF	8792139	 8624	 0.003197483961841798	 autotar_ranker
CD011548	 AF	3435322	 8625	 0.003197199095742452	 autotar_ranker
CD011548	 AF	10982504	 8626	 0.003197027205145606	 autotar_ranker
CD011548	 AF	11244589	 8627	 0.0031969006003776186	 autotar_ranker
CD011548	 AF	21418482	 8628	 0.0031962301243329784	 autotar_ranker
CD011548	 AF	12677588	 8629	 0.0031959678594476715	 autotar_ranker
CD011548	 AF	8293746	 8630	 0.0031958672956322164	 autotar_ranker
CD011548	 AF	2291506	 8631	 0.0031957149847630256	 autotar_ranker
CD011548	 AF	3342766	 8632	 0.003195060368075066	 autotar_ranker
CD011548	 AF	15519599	 8633	 0.0031950058469263957	 autotar_ranker
CD011548	 AF	10728806	 8634	 0.0031949128608975605	 autotar_ranker
CD011548	 AF	16318381	 8635	 0.0031945026909801495	 autotar_ranker
CD011548	 AF	5762233	 8636	 0.0031943089810339115	 autotar_ranker
CD011548	 AF	3072337	 8637	 0.0031942187478643026	 autotar_ranker
CD011548	 AF	14556548	 8638	 0.003194125283863172	 autotar_ranker
CD011548	 AF	15106642	 8639	 0.003193952500531297	 autotar_ranker
CD011548	 AF	10213948	 8640	 0.0031936866026698583	 autotar_ranker
CD011548	 AF	8028730	 8641	 0.003193491032682335	 autotar_ranker
CD011548	 AF	6700835	 8642	 0.003192935866395328	 autotar_ranker
CD011548	 AF	7215746	 8643	 0.003191669626465368	 autotar_ranker
CD011548	 AF	1668952	 8644	 0.0031915798068507177	 autotar_ranker
CD011548	 AF	10498597	 8645	 0.0031914831979595656	 autotar_ranker
CD011548	 AF	9143569	 8646	 0.003191344730219724	 autotar_ranker
CD011548	 AF	1838945	 8647	 0.0031904200591534714	 autotar_ranker
CD011548	 AF	4673230	 8648	 0.0031903194529851694	 autotar_ranker
CD011548	 AF	11122053	 8649	 0.003190092453112579	 autotar_ranker
CD011548	 AF	18182740	 8650	 0.003190037436655944	 autotar_ranker
CD011548	 AF	20301743	 8651	 0.003189299990577687	 autotar_ranker
CD011548	 AF	12548055	 8652	 0.0031892730667142225	 autotar_ranker
CD011548	 AF	7768403	 8653	 0.0031890166779546063	 autotar_ranker
CD011548	 AF	6697980	 8654	 0.0031889287125723403	 autotar_ranker
CD011548	 AF	1468391	 8655	 0.003188843336885379	 autotar_ranker
CD011548	 AF	4445931	 8656	 0.003188715815788105	 autotar_ranker
CD011548	 AF	5078856	 8657	 0.003188715815788105	 autotar_ranker
CD011548	 AF	15898910	 8658	 0.0031883049641248263	 autotar_ranker
CD011548	 AF	7140660	 8659	 0.0031878045746521386	 autotar_ranker
CD011548	 AF	6680866	 8660	 0.0031876824315755317	 autotar_ranker
CD011548	 AF	1146618	 8661	 0.0031870562039174547	 autotar_ranker
CD011548	 AF	6054102	 8662	 0.00318582194238862	 autotar_ranker
CD011548	 AF	11860758	 8663	 0.0031844866125119078	 autotar_ranker
CD011548	 AF	9612641	 8664	 0.003184205314299844	 autotar_ranker
CD011548	 AF	4843567	 8665	 0.003183906422742949	 autotar_ranker
CD011548	 AF	6848404	 8666	 0.0031832349781793297	 autotar_ranker
CD011548	 AF	1668623	 8667	 0.0031830683086194974	 autotar_ranker
CD011548	 AF	3049058	 8668	 0.0031823018721196454	 autotar_ranker
CD011548	 AF	21531408	 8669	 0.003182010828137998	 autotar_ranker
CD011548	 AF	12649991	 8670	 0.0031819359161384068	 autotar_ranker
CD011548	 AF	11869705	 8671	 0.003181801454266127	 autotar_ranker
CD011548	 AF	1392094	 8672	 0.003181691245248164	 autotar_ranker
CD011548	 AF	74722	 8673	 0.003181539430780604	 autotar_ranker
CD011548	 AF	5642253	 8674	 0.0031814212737857964	 autotar_ranker
CD011548	 AF	11972192	 8675	 0.0031807128328954107	 autotar_ranker
CD011548	 AF	14986797	 8676	 0.0031796057958777143	 autotar_ranker
CD011548	 AF	20130865	 8677	 0.003179587044222157	 autotar_ranker
CD011548	 AF	4647543	 8678	 0.003179571025568745	 autotar_ranker
CD011548	 AF	18958147	 8679	 0.0031793553391914644	 autotar_ranker
CD011548	 AF	3312715	 8680	 0.003179302405985083	 autotar_ranker
CD011548	 AF	7733558	 8681	 0.003178887384688431	 autotar_ranker
CD011548	 AF	6600361	 8682	 0.0031787516541628177	 autotar_ranker
CD011548	 AF	19253708	 8683	 0.0031783356142504712	 autotar_ranker
CD011548	 AF	3733360	 8684	 0.0031783230609674236	 autotar_ranker
CD011548	 AF	22104745	 8685	 0.0031776007901202163	 autotar_ranker
CD011548	 AF	9101648	 8686	 0.0031775443127811257	 autotar_ranker
CD011548	 AF	3308144	 8687	 0.0031772522959593453	 autotar_ranker
CD011548	 AF	9577905	 8688	 0.0031770545440870917	 autotar_ranker
CD011548	 AF	1994392	 8689	 0.0031760535281013316	 autotar_ranker
CD011548	 AF	14274450	 8690	 0.003175452380096662	 autotar_ranker
CD011548	 AF	6309928	 8691	 0.0031749613648707513	 autotar_ranker
CD011548	 AF	21689814	 8692	 0.0031744652134530465	 autotar_ranker
CD011548	 AF	8995466	 8693	 0.0031741165410744915	 autotar_ranker
CD011548	 AF	2840707	 8694	 0.003174070358647369	 autotar_ranker
CD011548	 AF	3287650	 8695	 0.003174033577975062	 autotar_ranker
CD011548	 AF	7442836	 8696	 0.003173954743281859	 autotar_ranker
CD011548	 AF	22961524	 8697	 0.0031739342473718615	 autotar_ranker
CD011548	 AF	8681697	 8698	 0.003173809975893544	 autotar_ranker
CD011548	 AF	18622659	 8699	 0.0031737759287277087	 autotar_ranker
CD011548	 AF	18725803	 8700	 0.0031737524822521923	 autotar_ranker
CD011548	 AF	11305521	 8701	 0.0031731747688701277	 autotar_ranker
CD011548	 AF	8200264	 8702	 0.0031731240030375297	 autotar_ranker
CD011548	 AF	1421544	 8703	 0.0031728745637366676	 autotar_ranker
CD011548	 AF	1578498	 8704	 0.003172840113261939	 autotar_ranker
CD011548	 AF	2145313	 8705	 0.003172668771353849	 autotar_ranker
CD011548	 AF	17306002	 8706	 0.0031726306030512297	 autotar_ranker
CD011548	 AF	2003437	 8707	 0.0031722843668472497	 autotar_ranker
CD011548	 AF	11750742	 8708	 0.0031720395076048533	 autotar_ranker
CD011548	 AF	8506064	 8709	 0.0031720036585307257	 autotar_ranker
CD011548	 AF	18696168	 8710	 0.00317187912459053	 autotar_ranker
CD011548	 AF	12595873	 8711	 0.003171437013167087	 autotar_ranker
CD011548	 AF	18294506	 8712	 0.0031711684379036103	 autotar_ranker
CD011548	 AF	20327589	 8713	 0.003171092009565885	 autotar_ranker
CD011548	 AF	2561411	 8714	 0.003170901603350921	 autotar_ranker
CD011548	 AF	6868721	 8715	 0.0031708410139666523	 autotar_ranker
CD011548	 AF	21254009	 8716	 0.0031706729591775705	 autotar_ranker
CD011548	 AF	1118911	 8717	 0.003170427797856065	 autotar_ranker
CD011548	 AF	4749982	 8718	 0.0031687861155945338	 autotar_ranker
CD011548	 AF	17394706	 8719	 0.00316862867278762	 autotar_ranker
CD011548	 AF	135119	 8720	 0.0031686078852534026	 autotar_ranker
CD011548	 AF	5513761	 8721	 0.003168356831067709	 autotar_ranker
CD011548	 AF	7675702	 8722	 0.0031683421335480114	 autotar_ranker
CD011548	 AF	19930322	 8723	 0.0031683121595738545	 autotar_ranker
CD011548	 AF	8701151	 8724	 0.0031679930625932873	 autotar_ranker
CD011548	 AF	20146157	 8725	 0.0031673432142080428	 autotar_ranker
CD011548	 AF	2111918	 8726	 0.0031673356921935627	 autotar_ranker
CD011548	 AF	17407953	 8727	 0.003165554106651304	 autotar_ranker
CD011548	 AF	4685795	 8728	 0.00316533090820984	 autotar_ranker
CD011548	 AF	1414812	 8729	 0.003165230586212276	 autotar_ranker
CD011548	 AF	9312764	 8730	 0.003165103660172433	 autotar_ranker
CD011548	 AF	2698615	 8731	 0.0031650984712088864	 autotar_ranker
CD011548	 AF	18516462	 8732	 0.003164991424961368	 autotar_ranker
CD011548	 AF	8677467	 8733	 0.0031645214084049175	 autotar_ranker
CD011548	 AF	12409706	 8734	 0.0031639016564786243	 autotar_ranker
CD011548	 AF	19327480	 8735	 0.0031632163284745674	 autotar_ranker
CD011548	 AF	3350319	 8736	 0.0031630942970972257	 autotar_ranker
CD011548	 AF	953469	 8737	 0.0031630402240561436	 autotar_ranker
CD011548	 AF	20152356	 8738	 0.0031628984685137924	 autotar_ranker
CD011548	 AF	6515948	 8739	 0.003162305302234914	 autotar_ranker
CD011548	 AF	4057820	 8740	 0.0031619271872840122	 autotar_ranker
CD011548	 AF	5078857	 8741	 0.003159755407178833	 autotar_ranker
CD011548	 AF	19565053	 8742	 0.003159266264933193	 autotar_ranker
CD011548	 AF	5120378	 8743	 0.0031591599061578444	 autotar_ranker
CD011548	 AF	7331647	 8744	 0.003159052966988929	 autotar_ranker
CD011548	 AF	2169125	 8745	 0.0031580979652824264	 autotar_ranker
CD011548	 AF	1805812	 8746	 0.003157749447034388	 autotar_ranker
CD011548	 AF	12844069	 8747	 0.003157530581255891	 autotar_ranker
CD011548	 AF	22969187	 8748	 0.003157517928040632	 autotar_ranker
CD011548	 AF	2802831	 8749	 0.003157464691368181	 autotar_ranker
CD011548	 AF	8561107	 8750	 0.0031573604542616917	 autotar_ranker
CD011548	 AF	2660247	 8751	 0.003155835128574385	 autotar_ranker
CD011548	 AF	11030632	 8752	 0.003155735115863251	 autotar_ranker
CD011548	 AF	7051912	 8753	 0.003155504622082172	 autotar_ranker
CD011548	 AF	3285646	 8754	 0.003155132837639275	 autotar_ranker
CD011548	 AF	4550055	 8755	 0.003154707934052637	 autotar_ranker
CD011548	 AF	5768069	 8756	 0.0031544792350496676	 autotar_ranker
CD011548	 AF	2499472	 8757	 0.003154013476317287	 autotar_ranker
CD011548	 AF	8185402	 8758	 0.003154013035972157	 autotar_ranker
CD011548	 AF	17449969	 8759	 0.003153689617860504	 autotar_ranker
CD011548	 AF	1729788	 8760	 0.0031529360617388656	 autotar_ranker
CD011548	 AF	6217118	 8761	 0.003152718442296489	 autotar_ranker
CD011548	 AF	482184	 8762	 0.0031523425408983125	 autotar_ranker
CD011548	 AF	20201254	 8763	 0.0031520719120848206	 autotar_ranker
CD011548	 AF	18369687	 8764	 0.00315079062703428	 autotar_ranker
CD011548	 AF	10374311	 8765	 0.0031503627356661815	 autotar_ranker
CD011548	 AF	8985857	 8766	 0.0031494501649218616	 autotar_ranker
CD011548	 AF	5901372	 8767	 0.0031491383095692918	 autotar_ranker
CD011548	 AF	97997	 8768	 0.0031490434935581664	 autotar_ranker
CD011548	 AF	6212366	 8769	 0.003148239345380575	 autotar_ranker
CD011548	 AF	3060218	 8770	 0.0031481029908314185	 autotar_ranker
CD011548	 AF	9451671	 8771	 0.0031479885521521382	 autotar_ranker
CD011548	 AF	17287911	 8772	 0.0031476818933294315	 autotar_ranker
CD011548	 AF	1631261	 8773	 0.0031476369264103092	 autotar_ranker
CD011548	 AF	19629008	 8774	 0.003147215056550949	 autotar_ranker
CD011548	 AF	15573237	 8775	 0.0031470246303167944	 autotar_ranker
CD011548	 AF	8759645	 8776	 0.0031465170188450606	 autotar_ranker
CD011548	 AF	14127250	 8777	 0.0031455023839054657	 autotar_ranker
CD011548	 AF	18577478	 8778	 0.0031454809030205537	 autotar_ranker
CD011548	 AF	7386743	 8779	 0.0031453780310888163	 autotar_ranker
CD011548	 AF	17354115	 8780	 0.0031452256897246973	 autotar_ranker
CD011548	 AF	4013071	 8781	 0.0031447991611740066	 autotar_ranker
CD011548	 AF	2180774	 8782	 0.0031443496267439196	 autotar_ranker
CD011548	 AF	15867044	 8783	 0.0031442398841097334	 autotar_ranker
CD011548	 AF	5354584	 8784	 0.003143672606380286	 autotar_ranker
CD011548	 AF	3310613	 8785	 0.003143024932454746	 autotar_ranker
CD011548	 AF	18231854	 8786	 0.0031427745164124316	 autotar_ranker
CD011548	 AF	17511921	 8787	 0.003142562388973564	 autotar_ranker
CD011548	 AF	5711681	 8788	 0.003142477055682857	 autotar_ranker
CD011548	 AF	10390925	 8789	 0.003141117072809491	 autotar_ranker
CD011548	 AF	13025864	 8790	 0.0031409076413037107	 autotar_ranker
CD011548	 AF	18423630	 8791	 0.003140518836731348	 autotar_ranker
CD011548	 AF	20869710	 8792	 0.0031401570331047028	 autotar_ranker
CD011548	 AF	7160267	 8793	 0.003140134764729879	 autotar_ranker
CD011548	 AF	8714234	 8794	 0.0031397607547358894	 autotar_ranker
CD011548	 AF	17116423	 8795	 0.003139712772145259	 autotar_ranker
CD011548	 AF	16553199	 8796	 0.003139398694755972	 autotar_ranker
CD011548	 AF	9880779	 8797	 0.003139357188123795	 autotar_ranker
CD011548	 AF	21523706	 8798	 0.0031393472030522684	 autotar_ranker
CD011548	 AF	21523701	 8799	 0.0031393472030522684	 autotar_ranker
CD011548	 AF	4266448	 8800	 0.0031384988747387463	 autotar_ranker
CD011548	 AF	5613055	 8801	 0.0031384988747387463	 autotar_ranker
CD011548	 AF	1387115	 8802	 0.003138463969933724	 autotar_ranker
CD011548	 AF	21304371	 8803	 0.00313835015651756	 autotar_ranker
CD011548	 AF	1838946	 8804	 0.003137141140546014	 autotar_ranker
CD011548	 AF	7754647	 8805	 0.0031370922732157957	 autotar_ranker
CD011548	 AF	1463258	 8806	 0.003136938387525905	 autotar_ranker
CD011548	 AF	9629316	 8807	 0.0031368994061170465	 autotar_ranker
CD011548	 AF	16729326	 8808	 0.0031368433886017413	 autotar_ranker
CD011548	 AF	19212209	 8809	 0.0031367092241579094	 autotar_ranker
CD011548	 AF	1853798	 8810	 0.0031366370701937213	 autotar_ranker
CD011548	 AF	7805692	 8811	 0.0031363313507911635	 autotar_ranker
CD011548	 AF	8211705	 8812	 0.0031358565451731013	 autotar_ranker
CD011548	 AF	2008653	 8813	 0.0031345105805038014	 autotar_ranker
CD011548	 AF	9620318	 8814	 0.0031340777581699724	 autotar_ranker
CD011548	 AF	11171835	 8815	 0.003133596385598864	 autotar_ranker
CD011548	 AF	10657595	 8816	 0.003133551624462361	 autotar_ranker
CD011548	 AF	8473169	 8817	 0.0031332364727055108	 autotar_ranker
CD011548	 AF	8330501	 8818	 0.0031331431638451385	 autotar_ranker
CD011548	 AF	3715596	 8819	 0.003132811180397483	 autotar_ranker
CD011548	 AF	8101905	 8820	 0.0031325958901760953	 autotar_ranker
CD011548	 AF	3168942	 8821	 0.0031325521602786066	 autotar_ranker
CD011548	 AF	3100548	 8822	 0.003131766619908274	 autotar_ranker
CD011548	 AF	13400668	 8823	 0.003131638767426754	 autotar_ranker
CD011548	 AF	10566716	 8824	 0.003131369013748164	 autotar_ranker
CD011548	 AF	17633861	 8825	 0.0031312996523629095	 autotar_ranker
CD011548	 AF	22346105	 8826	 0.003131079829101155	 autotar_ranker
CD011548	 AF	14986794	 8827	 0.0031308251912613955	 autotar_ranker
CD011548	 AF	9622860	 8828	 0.0031305100944486017	 autotar_ranker
CD011548	 AF	1344579	 8829	 0.0031303293935655957	 autotar_ranker
CD011548	 AF	5845767	 8830	 0.0031291427498584775	 autotar_ranker
CD011548	 AF	7813691	 8831	 0.0031287758438572357	 autotar_ranker
CD011548	 AF	22110305	 8832	 0.0031285056855332566	 autotar_ranker
CD011548	 AF	22104483	 8833	 0.0031276638605659485	 autotar_ranker
CD011548	 AF	3538695	 8834	 0.003127616487188665	 autotar_ranker
CD011548	 AF	9684670	 8835	 0.0031271916141309	 autotar_ranker
CD011548	 AF	2204960	 8836	 0.003126760841910946	 autotar_ranker
CD011548	 AF	10445564	 8837	 0.0031262564136483586	 autotar_ranker
CD011548	 AF	9512280	 8838	 0.003126081376779535	 autotar_ranker
CD011548	 AF	10442593	 8839	 0.0031259913469587814	 autotar_ranker
CD011548	 AF	13470328	 8840	 0.0031258938942782984	 autotar_ranker
CD011548	 AF	18067712	 8841	 0.0031256209058954567	 autotar_ranker
CD011548	 AF	5123790	 8842	 0.0031251750353401067	 autotar_ranker
CD011548	 AF	14226045	 8843	 0.0031247380111678906	 autotar_ranker
CD011548	 AF	14210332	 8844	 0.003124111869380337	 autotar_ranker
CD011548	 AF	7474742	 8845	 0.0031232957867271863	 autotar_ranker
CD011548	 AF	6064733	 8846	 0.0031232841905683745	 autotar_ranker
CD011548	 AF	3051454	 8847	 0.0031232539280366942	 autotar_ranker
CD011548	 AF	2152254	 8848	 0.0031231425128344743	 autotar_ranker
CD011548	 AF	7111780	 8849	 0.003123138133837256	 autotar_ranker
CD011548	 AF	5765351	 8850	 0.003122818167842599	 autotar_ranker
CD011548	 AF	6701322	 8851	 0.003122717785958034	 autotar_ranker
CD011548	 AF	6473391	 8852	 0.0031226981835925207	 autotar_ranker
CD011548	 AF	5802487	 8853	 0.0031223365357380406	 autotar_ranker
CD011548	 AF	12080253	 8854	 0.0031220795271964504	 autotar_ranker
CD011548	 AF	14202428	 8855	 0.0031210373543935593	 autotar_ranker
CD011548	 AF	1427381	 8856	 0.003120928110827881	 autotar_ranker
CD011548	 AF	19950800	 8857	 0.0031208830002300934	 autotar_ranker
CD011548	 AF	11596898	 8858	 0.00311922745513261	 autotar_ranker
CD011548	 AF	8055311	 8859	 0.003119116259518878	 autotar_ranker
CD011548	 AF	8291983	 8860	 0.003118780228395662	 autotar_ranker
CD011548	 AF	3200348	 8861	 0.0031185676783786966	 autotar_ranker
CD011548	 AF	1433098	 8862	 0.003118331887088907	 autotar_ranker
CD011548	 AF	7308926	 8863	 0.003118303399917825	 autotar_ranker
CD011548	 AF	19888258	 8864	 0.0031183020698785863	 autotar_ranker
CD011548	 AF	3599308	 8865	 0.003118232794055728	 autotar_ranker
CD011548	 AF	7596944	 8866	 0.003117828983604005	 autotar_ranker
CD011548	 AF	3119220	 8867	 0.003117431727156596	 autotar_ranker
CD011548	 AF	1436583	 8868	 0.003117281611607823	 autotar_ranker
CD011548	 AF	2445947	 8869	 0.003117226236135156	 autotar_ranker
CD011548	 AF	15239286	 8870	 0.003117225061524029	 autotar_ranker
CD011548	 AF	5546064	 8871	 0.003116504091508234	 autotar_ranker
CD011548	 AF	2694881	 8872	 0.0031164169294655808	 autotar_ranker
CD011548	 AF	5586846	 8873	 0.0031152759300625806	 autotar_ranker
CD011548	 AF	7952448	 8874	 0.0031147057643740525	 autotar_ranker
CD011548	 AF	14081023	 8875	 0.0031145884195261674	 autotar_ranker
CD011548	 AF	3356878	 8876	 0.0031145059078413573	 autotar_ranker
CD011548	 AF	1776301	 8877	 0.003114033167878692	 autotar_ranker
CD011548	 AF	8633158	 8878	 0.003113911312732996	 autotar_ranker
CD011548	 AF	11231390	 8879	 0.0031136212575210856	 autotar_ranker
CD011548	 AF	8044366	 8880	 0.0031135998314764926	 autotar_ranker
CD011548	 AF	6503975	 8881	 0.0031135780460363966	 autotar_ranker
CD011548	 AF	8685852	 8882	 0.003113057561677966	 autotar_ranker
CD011548	 AF	7376364	 8883	 0.003112821730762906	 autotar_ranker
CD011548	 AF	11178767	 8884	 0.0031126076373911007	 autotar_ranker
CD011548	 AF	14652556	 8885	 0.0031123475478728483	 autotar_ranker
CD011548	 AF	21775643	 8886	 0.0031102912463258493	 autotar_ranker
CD011548	 AF	22470079	 8887	 0.0031094529203598274	 autotar_ranker
CD011548	 AF	21210994	 8888	 0.0031093748175644964	 autotar_ranker
CD011548	 AF	4843569	 8889	 0.0031092974032905923	 autotar_ranker
CD011548	 AF	8209338	 8890	 0.0031091775081602143	 autotar_ranker
CD011548	 AF	8578175	 8891	 0.0031091223311196475	 autotar_ranker
CD011548	 AF	14232029	 8892	 0.003109099703877795	 autotar_ranker
CD011548	 AF	738202	 8893	 0.0031087707625538363	 autotar_ranker
CD011548	 AF	15605817	 8894	 0.003108658007268111	 autotar_ranker
CD011548	 AF	11547969	 8895	 0.003108236507561965	 autotar_ranker
CD011548	 AF	7865719	 8896	 0.0031081156716456326	 autotar_ranker
CD011548	 AF	16105130	 8897	 0.0031077767255044365	 autotar_ranker
CD011548	 AF	2059806	 8898	 0.003107582078618542	 autotar_ranker
CD011548	 AF	4726121	 8899	 0.0031057557304391284	 autotar_ranker
CD011548	 AF	2265783	 8900	 0.003105020784204004	 autotar_ranker
CD011548	 AF	22306049	 8901	 0.003104623098563221	 autotar_ranker
CD011548	 AF	5054769	 8902	 0.003104623098563221	 autotar_ranker
CD011548	 AF	18040649	 8903	 0.003104135479863375	 autotar_ranker
CD011548	 AF	9195411	 8904	 0.003104096643830689	 autotar_ranker
CD011548	 AF	17602271	 8905	 0.0031038959134431447	 autotar_ranker
CD011548	 AF	12563428	 8906	 0.0031037842094604655	 autotar_ranker
CD011548	 AF	8525447	 8907	 0.003103596704239386	 autotar_ranker
CD011548	 AF	19021734	 8908	 0.0031033078827109777	 autotar_ranker
CD011548	 AF	3460288	 8909	 0.003102899483935953	 autotar_ranker
CD011548	 AF	19551331	 8910	 0.0031026516998188956	 autotar_ranker
CD011548	 AF	10589177	 8911	 0.0031020576284496244	 autotar_ranker
CD011548	 AF	5780073	 8912	 0.003101877999111048	 autotar_ranker
CD011548	 AF	22160373	 8913	 0.003101830243859409	 autotar_ranker
CD011548	 AF	8055313	 8914	 0.0031014776165862205	 autotar_ranker
